:START_ID,:END_ID,:TYPE,display_relation
14900,14287,drug_drug,synergistic interaction
14900,14304,drug_drug,synergistic interaction
14900,14282,drug_drug,synergistic interaction
14900,14993,drug_drug,synergistic interaction
14900,14369,drug_drug,synergistic interaction
14900,14141,drug_drug,synergistic interaction
14900,15769,drug_drug,synergistic interaction
14900,14880,drug_drug,synergistic interaction
14900,14306,drug_drug,synergistic interaction
14900,14813,drug_drug,synergistic interaction
14900,14259,drug_drug,synergistic interaction
14900,15501,drug_drug,synergistic interaction
14900,15373,drug_drug,synergistic interaction
14900,15153,drug_drug,synergistic interaction
14900,14582,drug_drug,synergistic interaction
14900,14547,drug_drug,synergistic interaction
14900,15095,drug_drug,synergistic interaction
14900,15133,drug_drug,synergistic interaction
14900,14308,drug_drug,synergistic interaction
14900,14999,drug_drug,synergistic interaction
14900,15076,drug_drug,synergistic interaction
14900,14596,drug_drug,synergistic interaction
14900,14162,drug_drug,synergistic interaction
14900,15104,drug_drug,synergistic interaction
14900,14643,drug_drug,synergistic interaction
14900,14198,drug_drug,synergistic interaction
14900,14784,drug_drug,synergistic interaction
14900,15093,drug_drug,synergistic interaction
14900,15320,drug_drug,synergistic interaction
14900,15151,drug_drug,synergistic interaction
14900,14237,drug_drug,synergistic interaction
14900,14638,drug_drug,synergistic interaction
14900,14380,drug_drug,synergistic interaction
14900,14387,drug_drug,synergistic interaction
14900,15132,drug_drug,synergistic interaction
14900,15201,drug_drug,synergistic interaction
14900,15078,drug_drug,synergistic interaction
14900,14272,drug_drug,synergistic interaction
14900,14980,drug_drug,synergistic interaction
14900,15274,drug_drug,synergistic interaction
14900,16066,drug_drug,synergistic interaction
14900,14940,drug_drug,synergistic interaction
14900,14202,drug_drug,synergistic interaction
14900,15260,drug_drug,synergistic interaction
14369,23158,drug_effect,side effect
14369,25201,drug_effect,side effect
14369,23864,drug_effect,side effect
14369,85002,drug_effect,side effect
14369,23157,drug_effect,side effect
14369,23002,drug_effect,side effect
14369,84853,drug_effect,side effect
14369,15484,drug_drug,synergistic interaction
14369,14176,drug_drug,synergistic interaction
14369,15074,drug_drug,synergistic interaction
14369,15119,drug_drug,synergistic interaction
14369,14884,drug_drug,synergistic interaction
14369,14208,drug_drug,synergistic interaction
14369,20298,drug_drug,synergistic interaction
14369,19222,drug_drug,synergistic interaction
14369,14424,drug_drug,synergistic interaction
14369,20304,drug_drug,synergistic interaction
14369,20302,drug_drug,synergistic interaction
14369,14685,drug_drug,synergistic interaction
14369,14670,drug_drug,synergistic interaction
14369,17950,drug_drug,synergistic interaction
14369,14276,drug_drug,synergistic interaction
14369,15829,drug_drug,synergistic interaction
14369,14783,drug_drug,synergistic interaction
14369,15295,drug_drug,synergistic interaction
14369,15079,drug_drug,synergistic interaction
14369,14161,drug_drug,synergistic interaction
14369,14251,drug_drug,synergistic interaction
14369,14207,drug_drug,synergistic interaction
14369,14956,drug_drug,synergistic interaction
14369,14792,drug_drug,synergistic interaction
14369,15077,drug_drug,synergistic interaction
14369,14762,drug_drug,synergistic interaction
14369,16788,drug_drug,synergistic interaction
14369,16793,drug_drug,synergistic interaction
14369,15012,drug_drug,synergistic interaction
14369,15176,drug_drug,synergistic interaction
14369,15187,drug_drug,synergistic interaction
14369,14235,drug_drug,synergistic interaction
14369,14270,drug_drug,synergistic interaction
14369,15130,drug_drug,synergistic interaction
14369,14242,drug_drug,synergistic interaction
14369,15167,drug_drug,synergistic interaction
14369,15986,drug_drug,synergistic interaction
14369,15987,drug_drug,synergistic interaction
14369,14340,drug_drug,synergistic interaction
14369,15774,drug_drug,synergistic interaction
14369,14131,drug_drug,synergistic interaction
14369,14158,drug_drug,synergistic interaction
14369,14238,drug_drug,synergistic interaction
14369,14061,drug_drug,synergistic interaction
14369,33575,contraindication,contraindication
14369,29113,contraindication,contraindication
14369,14643,drug_drug,synergistic interaction
14369,14198,drug_drug,synergistic interaction
14369,14784,drug_drug,synergistic interaction
14369,15093,drug_drug,synergistic interaction
14369,15320,drug_drug,synergistic interaction
14369,15151,drug_drug,synergistic interaction
14369,14638,drug_drug,synergistic interaction
14369,14380,drug_drug,synergistic interaction
14369,15201,drug_drug,synergistic interaction
14369,15078,drug_drug,synergistic interaction
14369,14272,drug_drug,synergistic interaction
14369,15274,drug_drug,synergistic interaction
22727,23937,phenotype_phenotype,parent-child
35666,31180,disease_disease,parent-child
35666,28576,disease_disease,parent-child
35666,30204,disease_disease,parent-child
34775,28208,disease_protein,associated with
34775,33575,disease_protein,associated with
14061,84364,drug_effect,side effect
14061,23368,drug_effect,side effect
14061,22939,drug_effect,side effect
14061,23000,drug_effect,side effect
14061,23101,drug_effect,side effect
14061,93440,drug_effect,side effect
14061,23157,drug_effect,side effect
14061,22953,drug_effect,side effect
14061,22585,drug_effect,side effect
14061,85002,drug_effect,side effect
14061,25520,drug_effect,side effect
14061,22676,drug_effect,side effect
14061,24582,drug_effect,side effect
14061,22457,drug_effect,side effect
14061,84485,drug_effect,side effect
14061,22380,drug_effect,side effect
14061,22998,drug_effect,side effect
14061,22323,drug_effect,side effect
14061,24475,drug_effect,side effect
14061,23544,drug_effect,side effect
14061,25526,drug_effect,side effect
14061,22466,drug_effect,side effect
14061,14235,drug_drug,synergistic interaction
14061,14270,drug_drug,synergistic interaction
14061,15507,drug_drug,synergistic interaction
14061,14058,drug_drug,synergistic interaction
14061,14481,drug_drug,synergistic interaction
14061,14211,drug_drug,synergistic interaction
14061,14483,drug_drug,synergistic interaction
14061,15130,drug_drug,synergistic interaction
14061,14131,drug_drug,synergistic interaction
14061,15774,drug_drug,synergistic interaction
14061,14158,drug_drug,synergistic interaction
14061,33575,contraindication,contraindication
14061,29113,contraindication,contraindication
14061,3955,drug_protein,enzyme
14061,23158,drug_effect,side effect
14061,23864,drug_effect,side effect
14061,22952,drug_effect,side effect
14061,22903,drug_effect,side effect
14061,23002,drug_effect,side effect
14061,22304,drug_effect,side effect
14061,22859,drug_effect,side effect
14061,23844,drug_effect,side effect
14061,25201,drug_effect,side effect
14061,22447,drug_effect,side effect
14061,22831,drug_effect,side effect
14061,22718,drug_effect,side effect
14061,33727,drug_effect,side effect
14061,26162,drug_effect,side effect
14061,84684,drug_effect,side effect
14061,84853,drug_effect,side effect
33923,33575,disease_protein,associated with
33923,28208,disease_protein,associated with
30877,22951,disease_phenotype_positive,phenotype present
30877,84421,disease_phenotype_positive,phenotype present
30877,25526,disease_phenotype_positive,phenotype present
30877,84364,disease_phenotype_positive,phenotype present
30877,84887,disease_phenotype_positive,phenotype present
14274,23158,drug_effect,side effect
14274,22585,drug_effect,side effect
14274,24582,drug_effect,side effect
14274,22457,drug_effect,side effect
14274,23368,drug_effect,side effect
14274,23157,drug_effect,side effect
14274,24475,drug_effect,side effect
14274,22380,drug_effect,side effect
14274,15484,drug_drug,synergistic interaction
14274,15074,drug_drug,synergistic interaction
14274,14884,drug_drug,synergistic interaction
14274,14208,drug_drug,synergistic interaction
14274,14476,drug_drug,synergistic interaction
14274,14477,drug_drug,synergistic interaction
14274,14342,drug_drug,synergistic interaction
14274,20298,drug_drug,synergistic interaction
14274,14424,drug_drug,synergistic interaction
14274,20304,drug_drug,synergistic interaction
14274,15621,drug_drug,synergistic interaction
14274,14203,drug_drug,synergistic interaction
14274,14670,drug_drug,synergistic interaction
14274,15435,drug_drug,synergistic interaction
14274,14149,drug_drug,synergistic interaction
14274,14276,drug_drug,synergistic interaction
14274,14034,drug_drug,synergistic interaction
14274,15295,drug_drug,synergistic interaction
14274,14024,drug_drug,synergistic interaction
14274,14251,drug_drug,synergistic interaction
14274,14956,drug_drug,synergistic interaction
14274,14762,drug_drug,synergistic interaction
14274,16788,drug_drug,synergistic interaction
14274,16793,drug_drug,synergistic interaction
14274,14235,drug_drug,synergistic interaction
14274,14481,drug_drug,synergistic interaction
14274,14483,drug_drug,synergistic interaction
14274,14242,drug_drug,synergistic interaction
14274,15987,drug_drug,synergistic interaction
14274,14340,drug_drug,synergistic interaction
14274,15986,drug_drug,synergistic interaction
14274,15167,drug_drug,synergistic interaction
14274,15774,drug_drug,synergistic interaction
14274,14131,drug_drug,synergistic interaction
14274,14158,drug_drug,synergistic interaction
14274,14238,drug_drug,synergistic interaction
14274,14061,drug_drug,synergistic interaction
14274,33575,contraindication,contraindication
14274,29113,contraindication,contraindication
14274,35764,contraindication,contraindication
14274,14256,drug_drug,synergistic interaction
14274,15956,drug_drug,synergistic interaction
14274,15111,drug_drug,synergistic interaction
14274,15451,drug_drug,synergistic interaction
14274,15273,drug_drug,synergistic interaction
14274,14230,drug_drug,synergistic interaction
14274,16690,drug_drug,synergistic interaction
14274,14899,drug_drug,synergistic interaction
14274,14603,drug_drug,synergistic interaction
14274,15778,drug_drug,synergistic interaction
14274,14222,drug_drug,synergistic interaction
14274,14293,drug_drug,synergistic interaction
14274,14296,drug_drug,synergistic interaction
14274,14287,drug_drug,synergistic interaction
14274,14304,drug_drug,synergistic interaction
14274,15501,drug_drug,synergistic interaction
14274,14582,drug_drug,synergistic interaction
14274,14547,drug_drug,synergistic interaction
14274,15095,drug_drug,synergistic interaction
14274,15133,drug_drug,synergistic interaction
14274,14999,drug_drug,synergistic interaction
14274,15093,drug_drug,synergistic interaction
14274,14237,drug_drug,synergistic interaction
14274,14387,drug_drug,synergistic interaction
14274,15201,drug_drug,synergistic interaction
14274,15078,drug_drug,synergistic interaction
14274,16468,drug_drug,synergistic interaction
14274,14455,drug_drug,synergistic interaction
14274,20308,drug_drug,synergistic interaction
14274,14309,drug_drug,synergistic interaction
14274,14551,drug_drug,synergistic interaction
14274,17951,drug_drug,synergistic interaction
14274,14346,drug_drug,synergistic interaction
14274,17832,drug_drug,synergistic interaction
14274,14257,drug_drug,synergistic interaction
14274,17829,drug_drug,synergistic interaction
14274,18036,drug_drug,synergistic interaction
14274,14910,drug_drug,synergistic interaction
14274,16687,drug_drug,synergistic interaction
14274,14938,drug_drug,synergistic interaction
14274,14678,drug_drug,synergistic interaction
14274,14595,drug_drug,synergistic interaction
14274,19207,drug_drug,synergistic interaction
14274,14132,drug_drug,synergistic interaction
14274,14059,drug_drug,synergistic interaction
14274,14240,drug_drug,synergistic interaction
14274,14848,drug_drug,synergistic interaction
14274,17229,drug_drug,synergistic interaction
14274,17258,drug_drug,synergistic interaction
14274,15479,drug_drug,synergistic interaction
14274,15198,drug_drug,synergistic interaction
14274,14142,drug_drug,synergistic interaction
14274,14202,drug_drug,synergistic interaction
14274,14900,drug_drug,synergistic interaction
14274,15089,drug_drug,synergistic interaction
14274,14196,drug_drug,synergistic interaction
14274,14696,drug_drug,synergistic interaction
14274,15001,drug_drug,synergistic interaction
14274,15013,drug_drug,synergistic interaction
34056,33575,disease_protein,associated with
34056,28208,disease_protein,associated with
4468,28552,disease_protein,associated with
4468,30877,disease_protein,associated with
4468,29113,disease_protein,associated with
4468,36286,disease_protein,associated with
22946,22970,phenotype_phenotype,parent-child
15836,24475,drug_effect,side effect
